"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowTask.java","3","187","The method 'next(String, WorkflowTask)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.model","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\model\BulkResponse.java","4","17","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\ExternalStorageLocation.java","4","15","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\SearchResult.java","4","17","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\TaskSummary.java","4","17","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\TaskSummary.java","3","25","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\Workflow.java","4","24","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","30","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","4","27","Unused import 'lombok.*'","Code Style","UnnecessaryImport"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","36","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.utils","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\common\utils\ConstraintParamUtil.java","3","68","The method 'extractParamPathComponentsFromString(String, String, String, WorkflowDef)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.metadata.events","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\test\java\com\netflix\conductor\common\metadata\events\TestEventExecutionPojoMethods.java","3","24","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.common.metadata.tasks","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\test\java\com\netflix\conductor\common\metadata\tasks\TestPollDataPojoMethods.java","3","19","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.common.metadata.tasks","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\test\java\com\netflix\conductor\common\metadata\tasks\TestTaskDefPojoMethods.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
